SubjectIdIndex,NumWrong,NumTimeout,username,ServerTime,NumCorrect,TeamArrival,TeamCorrect,TeamDamage,TeamTotal,SI_Index,SI_DM_Index,SI_Role,SubjectId,reschuRun
1697,0,0,Pilot     ,2025-02-11 15:50:02.410,0,8,2,2,8,1697,610,Pilot                                             ,80,4
1699,4,0,Nav       ,2025-02-11 15:57:15.033,3,7,3,2,8,1699,611,Nav                                               ,79,5
1700,0,0,Pilot     ,2025-02-11 15:57:15.047,0,7,3,2,8,1700,611,Pilot                                             ,80,5
1702,0,0,Pilot     ,2025-02-11 16:03:45.747,0,11,6,0,17,1702,612,Pilot                                             ,80,6
1703,3,1,Nav       ,2025-02-11 16:03:45.760,6,11,6,0,17,1703,612,Nav                                               ,79,6
1705,0,0,Pilot     ,2025-02-11 16:10:22.470,0,7,3,0,10,1705,613,Pilot                                             ,80,7
1706,0,2,Nav       ,2025-02-11 16:10:22.483,3,7,3,0,10,1706,613,Nav                                               ,79,7
1715,0,0,Pilot     ,2025-02-13 13:34:44.780,0,9,6,0,15,1715,618,Pilot                                             ,82,0
1714,0,2,Nav       ,2025-02-13 13:34:44.793,6,9,6,0,15,1714,618,Nav                                               ,81,0
1717,0,2,Nav       ,2025-02-13 13:42:23.200,5,7,5,0,12,1717,619,Nav                                               ,81,1
1718,0,0,Pilot     ,2025-02-13 13:42:23.217,0,7,5,0,12,1718,619,Pilot                                             ,82,1
1720,1,2,Nav       ,2025-02-13 13:49:17.003,8,11,8,0,19,1720,620,Nav                                               ,81,2
1721,0,0,Pilot     ,2025-02-13 13:49:17.017,0,11,8,0,19,1721,620,Pilot                                             ,82,2
1723,2,1,Nav       ,2025-02-13 13:55:47.810,6,9,6,2,13,1723,621,Nav                                               ,81,3
1724,0,0,Pilot     ,2025-02-13 13:55:47.823,0,9,6,2,13,1724,621,Pilot                                             ,82,3
1726,1,0,Nav       ,2025-02-13 14:07:17.587,12,16,12,2,26,1726,622,Nav                                               ,81,4
1727,0,0,Pilot     ,2025-02-13 14:07:17.600,0,16,12,2,26,1727,622,Pilot                                             ,82,4
1729,1,2,Nav       ,2025-02-13 14:13:36.150,9,12,9,2,19,1729,623,Nav                                               ,81,5
1730,0,0,Pilot     ,2025-02-13 14:13:36.163,0,12,9,2,19,1730,623,Pilot                                             ,82,5
1732,0,2,Nav       ,2025-02-13 14:19:55.363,10,13,10,0,23,1732,624,Nav                                               ,81,6
1733,0,0,Pilot     ,2025-02-13 14:19:55.380,0,13,10,0,23,1733,624,Pilot                                             ,82,6
1735,0,0,Pilot     ,2025-02-13 14:28:30.143,0,12,9,0,21,1735,625,Pilot                                             ,82,7
1736,2,1,Nav       ,2025-02-13 14:28:30.157,9,12,9,0,21,1736,625,Nav                                               ,81,7
1742,1,1,Nav       ,2025-02-17 11:22:24.310,2,6,2,0,8,1742,628,Nav                                               ,83,0
1743,0,1,Pilot     ,2025-02-17 11:22:24.330,0,6,2,0,8,1743,628,Pilot                                             ,84,0
1745,0,2,Nav       ,2025-02-17 11:29:20.467,4,8,4,0,12,1745,629,Nav                                               ,83,1
1746,0,0,Pilot     ,2025-02-17 11:29:20.480,0,8,4,0,12,1746,629,Pilot                                             ,84,1
1748,2,2,Nav       ,2025-02-17 11:35:37.757,4,9,4,0,13,1748,630,Nav                                               ,83,2
1749,0,0,Pilot     ,2025-02-17 11:35:37.770,0,9,4,0,13,1749,630,Pilot                                             ,84,2
1751,1,0,Nav       ,2025-02-17 11:42:09.057,9,10,9,0,19,1751,631,Nav                                               ,83,3
1752,0,0,Pilot     ,2025-02-17 11:42:09.070,0,10,9,0,19,1752,631,Pilot                                             ,84,3
1754,2,1,Nav       ,2025-02-17 11:53:22.367,6,10,6,0,16,1754,632,Nav                                               ,83,4
1755,0,0,Pilot     ,2025-02-17 11:53:22.380,0,10,6,0,16,1755,632,Pilot                                             ,84,4
1761,0,0,Pilot     ,2025-02-17 12:03:03.917,0,11,7,0,18,1761,634,Pilot                                             ,84,5
1760,1,1,Nav       ,2025-02-17 12:03:03.933,7,11,7,0,18,1760,634,Nav                                               ,83,5
1763,0,0,Pilot     ,2025-02-17 12:09:13.363,0,8,6,2,12,1763,635,Pilot                                             ,84,6
1764,0,0,Nav       ,2025-02-17 12:09:13.380,6,8,6,2,12,1764,635,Nav                                               ,83,6
1766,0,0,Pilot     ,2025-02-17 12:15:22.447,0,10,7,0,17,1766,636,Pilot                                             ,84,7
1767,1,0,Nav       ,2025-02-17 12:15:22.460,7,10,7,0,17,1767,636,Nav                                               ,83,7
1774,2,2,Nav       ,2025-02-17 15:23:02.183,6,14,6,0,20,1774,639,Nav                                               ,85,0
1773,0,0,Pilot     ,2025-02-17 15:23:02.200,0,14,6,0,20,1773,639,Pilot                                             ,86,0
1776,0,0,Nav       ,2025-02-17 15:30:39.260,9,13,9,4,18,1776,640,Nav                                               ,85,1
1777,0,0,Pilot     ,2025-02-17 15:30:39.273,0,13,9,4,18,1777,640,Pilot                                             ,86,1
1779,2,1,Nav       ,2025-02-17 15:37:38.760,9,14,9,0,23,1779,641,Nav                                               ,85,2
1780,0,0,Pilot     ,2025-02-17 15:37:38.773,0,14,9,0,23,1780,641,Pilot                                             ,86,2
1782,0,1,Nav       ,2025-02-17 15:44:21.700,10,12,10,2,20,1782,642,Nav                                               ,85,3
1783,0,0,Pilot     ,2025-02-17 15:44:21.713,0,12,10,2,20,1783,642,Pilot                                             ,86,3
1786,0,0,Pilot     ,2025-02-17 15:55:58.907,0,15,13,0,28,1786,643,Pilot                                             ,86,4
1785,0,0,Nav       ,2025-02-17 15:55:58.920,13,15,13,0,28,1785,643,Nav                                               ,85,4
1788,2,0,Nav       ,2025-02-17 16:02:30.110,5,10,5,2,13,1788,644,Nav                                               ,85,5
1789,0,0,Pilot     ,2025-02-17 16:02:30.123,0,10,5,2,13,1789,644,Pilot                                             ,86,5
1791,1,1,Nav       ,2025-02-17 16:08:50.487,12,15,12,0,27,1791,645,Nav                                               ,85,6
1792,0,0,Pilot     ,2025-02-17 16:08:50.503,0,15,12,0,27,1792,645,Pilot                                             ,86,6
1794,3,1,Nav       ,2025-02-17 16:15:02.863,8,14,8,0,22,1794,646,Nav                                               ,85,7
1795,0,0,Pilot     ,2025-02-17 16:15:02.880,0,14,8,0,22,1795,646,Pilot                                             ,86,7
1801,1,0,Nav       ,2025-02-18 11:10:19.950,5,7,5,6,6,1801,649,Nav                                               ,87,0
1802,0,1,Pilot     ,2025-02-18 11:10:19.963,0,7,5,6,6,1802,649,Pilot                                             ,88,0
1804,0,1,Pilot     ,2025-02-18 11:17:11.443,0,9,7,2,14,1804,650,Pilot                                             ,88,1
1805,1,0,Nav       ,2025-02-18 11:17:11.460,7,9,7,2,14,1805,650,Nav                                               ,87,1
1807,0,0,Pilot     ,2025-02-18 11:24:23.657,0,17,10,0,27,1807,651,Pilot                                             ,88,2
1808,1,3,Nav       ,2025-02-18 11:24:23.670,10,17,10,0,27,1808,651,Nav                                               ,87,2
1810,3,2,Nav       ,2025-02-18 11:31:02.250,8,16,8,0,24,1810,652,Nav                                               ,87,3
1811,0,0,Pilot     ,2025-02-18 11:31:02.263,0,16,8,0,24,1811,652,Pilot                                             ,88,3
1813,2,3,Nav       ,2025-02-18 11:42:47.710,6,13,6,0,19,1813,653,Nav                                               ,87,4
1814,0,0,Pilot     ,2025-02-18 11:42:47.723,0,13,6,0,19,1814,653,Pilot                                             ,88,4
1816,0,5,Nav       ,2025-02-18 11:49:03.807,10,15,10,4,21,1816,654,Nav                                               ,87,5
1817,0,0,Pilot     ,2025-02-18 11:49:03.823,0,15,10,4,21,1817,654,Pilot                                             ,88,5
1819,2,0,Nav       ,2025-02-18 11:56:05.160,7,10,7,2,15,1819,655,Nav                                               ,87,6
1820,0,0,Pilot     ,2025-02-18 11:56:05.173,0,10,7,2,15,1820,655,Pilot                                             ,88,6
1822,2,3,Nav       ,2025-02-18 12:02:14.240,8,13,8,2,19,1822,656,Nav                                               ,87,7
1823,0,0,Pilot     ,2025-02-18 12:02:14.253,0,13,8,2,19,1823,656,Pilot                                             ,88,7
1828,0,0,Nav       ,2025-02-18 15:25:36.057,0,2,0,2,0,1828,658,Nav                                               ,89,0
1829,0,1,Pilot     ,2025-02-18 15:25:36.070,0,2,0,2,0,1829,658,Pilot                                             ,90,0
1831,0,2,Nav       ,2025-02-18 15:33:55.833,0,3,0,2,1,1831,659,Nav                                               ,89,1
1832,0,1,Pilot     ,2025-02-18 15:33:55.850,0,3,0,2,1,1832,659,Pilot                                             ,90,1
1837,0,5,Nav       ,2025-02-18 15:44:15.260,0,5,0,0,5,1837,661,Nav                                               ,89,2
1838,0,0,Pilot     ,2025-02-18 15:44:15.277,0,5,0,0,5,1838,661,Pilot                                             ,90,2
1840,0,5,Nav       ,2025-02-18 15:51:09.920,0,5,0,0,5,1840,662,Nav                                               ,89,3
1841,0,0,Pilot     ,2025-02-18 15:51:09.937,0,5,0,0,5,1841,662,Pilot                                             ,90,3
1843,1,1,Nav       ,2025-02-18 16:03:09.077,1,4,1,0,5,1843,663,Nav                                               ,89,4
1844,0,0,Pilot     ,2025-02-18 16:03:09.093,0,4,1,0,5,1844,663,Pilot                                             ,90,4
1846,1,3,Nav       ,2025-02-18 16:09:38.143,0,4,0,2,2,1846,664,Nav                                               ,89,5
1847,0,0,Pilot     ,2025-02-18 16:09:38.160,0,4,0,2,2,1847,664,Pilot                                             ,90,5
1849,0,3,Nav       ,2025-02-18 16:16:11.600,1,4,1,0,5,1849,665,Nav                                               ,89,6
1850,0,0,Pilot     ,2025-02-18 16:16:11.620,0,4,1,0,5,1850,665,Pilot                                             ,90,6
1852,0,2,Nav       ,2025-02-18 16:22:42.220,2,4,2,0,6,1852,666,Nav                                               ,89,7
1853,0,0,Pilot     ,2025-02-18 16:22:42.237,0,4,2,0,6,1853,666,Pilot                                             ,90,7
1861,3,1,Nav       ,2025-02-20 11:12:05.950,4,10,4,2,12,1861,669,Nav                                               ,91,0
1862,0,0,Pilot     ,2025-02-20 11:12:05.963,0,10,4,2,12,1862,669,Pilot                                             ,92,0
1864,3,1,Nav       ,2025-02-20 11:19:27.567,3,8,3,2,9,1864,670,Nav                                               ,91,1
1865,0,0,Pilot     ,2025-02-20 11:19:27.580,0,8,3,2,9,1865,670,Pilot                                             ,92,1
1867,3,0,Nav       ,2025-02-20 11:26:03.743,7,12,7,0,19,1867,671,Nav                                               ,91,2
1868,0,0,Pilot     ,2025-02-20 11:26:03.760,0,12,7,0,19,1868,671,Pilot                                             ,92,2
1870,4,0,Nav       ,2025-02-20 11:33:11.527,8,14,8,2,20,1870,672,Nav                                               ,91,3
1871,0,0,Pilot     ,2025-02-20 11:33:11.540,0,14,8,2,20,1871,672,Pilot                                             ,92,3
1873,1,0,Nav       ,2025-02-20 11:44:41.217,10,12,10,0,22,1873,673,Nav                                               ,91,4
1874,0,0,Pilot     ,2025-02-20 11:44:41.230,0,12,10,0,22,1874,673,Pilot                                             ,92,4
1876,0,0,Pilot     ,2025-02-20 11:51:07.120,0,15,8,0,23,1876,674,Pilot                                             ,92,5
1877,3,1,Nav       ,2025-02-20 11:51:07.137,8,15,8,0,23,1877,674,Nav                                               ,91,5
1879,0,0,Pilot     ,2025-02-20 11:57:32.017,0,16,10,0,26,1879,675,Pilot                                             ,92,6
1880,3,2,Nav       ,2025-02-20 11:57:32.030,10,16,10,0,26,1880,675,Nav                                               ,91,6
1885,5,1,Nav       ,2025-02-20 12:06:13.797,7,16,7,0,23,1885,677,Nav                                               ,91,7
1886,0,0,Pilot     ,2025-02-20 12:06:13.810,0,16,7,0,23,1886,677,Pilot                                             ,92,7
1891,0,1,Pilot     ,2025-02-20 15:15:17.743,0,8,1,0,9,1891,679,Pilot                                             ,94,0
1892,0,4,Nav       ,2025-02-20 15:15:17.757,1,8,1,0,9,1892,679,Nav                                               ,93,0
1894,3,4,Nav       ,2025-02-20 15:21:59.620,1,11,1,2,10,1894,680,Nav                                               ,93,1
1895,0,0,Pilot     ,2025-02-20 15:21:59.633,0,11,1,2,10,1895,680,Pilot                                             ,94,1
1897,2,1,Nav       ,2025-02-20 15:28:31.093,1,8,1,0,9,1897,681,Nav                                               ,93,2
1898,0,0,Pilot     ,2025-02-20 15:28:31.110,0,8,1,0,9,1898,681,Pilot                                             ,94,2
1900,1,0,Nav       ,2025-02-20 15:34:45.473,4,9,4,0,13,1900,682,Nav                                               ,93,3
1901,0,0,Pilot     ,2025-02-20 15:34:45.490,0,9,4,0,13,1901,682,Pilot                                             ,94,3
1903,0,0,Pilot     ,2025-02-20 15:46:09.650,0,13,1,0,14,1903,683,Pilot                                             ,94,4
1904,10,0,Nav       ,2025-02-20 15:46:09.667,1,13,1,0,14,1904,683,Nav                                               ,93,4
1906,10,0,Nav       ,2025-02-20 15:54:36.533,0,12,0,0,12,1906,684,Nav                                               ,93,5
1907,0,0,Pilot     ,2025-02-20 15:54:36.550,0,12,0,0,12,1907,684,Pilot                                             ,94,5
1909,10,3,Nav       ,2025-02-20 16:00:48.367,0,16,0,0,16,1909,685,Nav                                               ,93,6
1910,0,0,Pilot     ,2025-02-20 16:00:48.380,0,16,0,0,16,1910,685,Pilot                                             ,94,6
1912,13,1,Nav       ,2025-02-20 16:07:11.183,1,16,1,0,17,1912,686,Nav                                               ,93,7
1913,0,0,Pilot     ,2025-02-20 16:07:11.197,0,16,1,0,17,1913,686,Pilot                                             ,94,7
2918,5,2,Nav       ,2025-02-25 15:46:12.543,0,7,0,0,7,2918,1688,Nav                                               ,95,0
2919,0,0,Pilot     ,2025-02-25 15:46:12.560,0,7,0,0,7,2919,1688,Pilot                                             ,96,0
2921,0,0,Pilot     ,2025-02-25 15:54:21.023,0,9,5,2,12,2921,1689,Pilot                                             ,96,1
2922,2,3,Nav       ,2025-02-25 15:54:21.040,5,9,5,2,12,2922,1689,Nav                                               ,95,1
2924,1,2,Nav       ,2025-02-25 16:01:08.617,6,10,6,2,14,2924,1690,Nav                                               ,95,2
2925,0,0,Pilot     ,2025-02-25 16:01:08.633,0,10,6,2,14,2925,1690,Pilot                                             ,96,2
2927,0,0,Pilot     ,2025-02-25 16:07:55.427,0,11,4,0,15,2927,1691,Pilot                                             ,96,3
2928,2,2,Nav       ,2025-02-25 16:07:55.440,4,11,4,0,15,2928,1691,Nav                                               ,95,3
2930,0,2,Nav       ,2025-02-25 16:19:25.347,3,6,3,2,7,2930,1692,Nav                                               ,95,4
2931,0,0,Pilot     ,2025-02-25 16:19:25.360,0,6,3,2,7,2931,1692,Pilot                                             ,96,4
2933,2,1,Nav       ,2025-02-25 16:25:45.660,6,10,6,0,16,2933,1693,Nav                                               ,95,5
2934,0,0,Pilot     ,2025-02-25 16:25:45.673,0,10,6,0,16,2934,1693,Pilot                                             ,96,5
2936,1,0,Nav       ,2025-02-25 16:32:02.343,8,10,8,2,16,2936,1694,Nav                                               ,95,6
2937,0,0,Pilot     ,2025-02-25 16:32:02.360,0,10,8,2,16,2937,1694,Pilot                                             ,96,6
2939,2,1,Nav       ,2025-02-25 16:38:16.260,10,13,10,0,23,2939,1695,Nav                                               ,95,7
2940,0,0,Pilot     ,2025-02-25 16:38:16.277,0,13,10,0,23,2940,1695,Pilot                                             ,96,7
2949,2,0,Nav       ,2025-02-26 11:11:08.357,5,8,5,0,13,2949,1698,Nav                                               ,97,0
2948,0,0,Pilot     ,2025-02-26 11:11:08.370,0,8,5,0,13,2948,1698,Pilot                                             ,98,0
2951,2,1,Nav       ,2025-02-26 11:17:52.750,5,9,5,0,14,2951,1699,Nav                                               ,97,1
2952,0,0,Pilot     ,2025-02-26 11:17:52.763,0,9,5,0,14,2952,1699,Pilot                                             ,98,1
2954,1,1,Nav       ,2025-02-26 11:24:08.983,6,9,6,6,9,2954,1700,Nav                                               ,97,2
2955,0,0,Pilot     ,2025-02-26 11:24:09.000,0,9,6,6,9,2955,1700,Pilot                                             ,98,2
2957,0,0,Pilot     ,2025-02-26 11:30:26.140,0,10,5,0,15,2957,1701,Pilot                                             ,98,3
2958,0,4,Nav       ,2025-02-26 11:30:26.157,5,10,5,0,15,2958,1701,Nav                                               ,97,3
2960,0,0,Pilot     ,2025-02-26 11:41:49.997,0,10,9,2,17,2960,1702,Pilot                                             ,98,4
2961,0,0,Nav       ,2025-02-26 11:41:50.010,9,10,9,2,17,2961,1702,Nav                                               ,97,4
2963,0,0,Pilot     ,2025-02-26 11:48:00.137,0,13,11,0,24,2963,1703,Pilot                                             ,98,5
2964,0,2,Nav       ,2025-02-26 11:48:00.150,11,13,11,0,24,2964,1703,Nav                                               ,97,5
2966,1,1,Nav       ,2025-02-26 11:54:14.327,8,11,8,0,19,2966,1704,Nav                                               ,97,6
2967,0,0,Pilot     ,2025-02-26 11:54:14.340,0,11,8,0,19,2967,1704,Pilot                                             ,98,6
2969,1,2,Nav       ,2025-02-26 12:00:21.997,8,12,8,0,20,2969,1705,Nav                                               ,97,7
2970,0,0,Pilot     ,2025-02-26 12:00:22.010,0,12,8,0,20,2970,1705,Pilot                                             ,98,7
2975,2,1,Nav       ,2025-02-26 14:31:04.487,4,7,4,0,11,2975,1707,Nav                                               ,99,0
2976,0,0,Pilot     ,2025-02-26 14:31:04.500,0,7,4,0,11,2976,1707,Pilot                                             ,100,0
2978,0,0,Pilot     ,2025-02-26 14:38:46.750,0,9,7,2,14,2978,1708,Pilot                                             ,100,1
2979,0,0,Nav       ,2025-02-26 14:38:46.763,7,9,7,2,14,2979,1708,Nav                                               ,99,1
2981,2,2,Nav       ,2025-02-26 14:45:18.530,5,11,5,0,16,2981,1709,Nav                                               ,99,2
2982,0,0,Pilot     ,2025-02-26 14:45:18.547,0,11,5,0,16,2982,1709,Pilot                                             ,100,2
2984,0,0,Pilot     ,2025-02-26 14:52:25.710,0,12,7,0,19,2984,1710,Pilot                                             ,100,3
2985,0,2,Nav       ,2025-02-26 14:52:25.723,7,12,7,0,19,2985,1710,Nav                                               ,99,3
2987,1,0,Nav       ,2025-02-26 15:04:01.020,8,10,8,2,16,2987,1711,Nav                                               ,99,4
2988,0,0,Pilot     ,2025-02-26 15:04:01.033,0,10,8,2,16,2988,1711,Pilot                                             ,100,4
2990,0,1,Nav       ,2025-02-26 15:12:11.467,11,12,11,0,23,2990,1712,Nav                                               ,99,5
2991,0,0,Pilot     ,2025-02-26 15:12:11.483,0,12,11,0,23,2991,1712,Pilot                                             ,100,5
2993,0,0,Pilot     ,2025-02-26 15:18:57.497,0,13,12,0,25,2993,1713,Pilot                                             ,100,6
2994,1,0,Nav       ,2025-02-26 15:18:57.513,12,13,12,0,25,2994,1713,Nav                                               ,99,6
2996,1,1,Nav       ,2025-02-26 15:25:32.037,9,13,9,0,22,2996,1714,Nav                                               ,99,7
2997,0,0,Pilot     ,2025-02-26 15:25:32.053,0,13,9,0,22,2997,1714,Pilot                                             ,100,7
3003,1,1,Nav       ,2025-02-27 11:36:42.640,4,7,4,0,11,3003,1717,Nav                                               ,101,0
3004,0,0,Pilot     ,2025-02-27 11:36:42.657,0,7,4,0,11,3004,1717,Pilot                                             ,102,0
3006,0,0,Pilot     ,2025-02-27 11:44:03.007,0,9,6,0,15,3006,1718,Pilot                                             ,102,1
3007,0,2,Nav       ,2025-02-27 11:44:03.020,6,9,6,0,15,3007,1718,Nav                                               ,101,1
3009,1,0,Nav       ,2025-02-27 11:50:46.473,6,8,6,2,12,3009,1719,Nav                                               ,101,2
3010,0,0,Pilot     ,2025-02-27 11:50:46.490,0,8,6,2,12,3010,1719,Pilot                                             ,102,2
3012,1,0,Nav       ,2025-02-27 11:57:23.067,8,10,8,0,18,3012,1720,Nav                                               ,101,3
3013,0,0,Pilot     ,2025-02-27 11:57:23.080,0,10,8,0,18,3013,1720,Pilot                                             ,102,3
3015,0,0,Pilot     ,2025-02-27 12:09:11.090,0,6,4,0,10,3015,1721,Pilot                                             ,102,4
3016,0,2,Nav       ,2025-02-27 12:09:11.107,4,6,4,0,10,3016,1721,Nav                                               ,101,4
3018,1,1,Nav       ,2025-02-27 12:15:52.817,5,7,5,4,8,3018,1722,Nav                                               ,101,5
3019,0,0,Pilot     ,2025-02-27 12:15:52.830,0,7,5,4,8,3019,1722,Pilot                                             ,102,5
3021,1,2,Nav       ,2025-02-27 12:22:32.873,5,9,5,0,14,3021,1723,Nav                                               ,101,6
3022,0,0,Pilot     ,2025-02-27 12:22:32.887,0,9,5,0,14,3022,1723,Pilot                                             ,102,6
3024,1,0,Nav       ,2025-02-27 12:28:46.050,9,11,9,0,20,3024,1724,Nav                                               ,101,7
3025,0,0,Pilot     ,2025-02-27 12:28:46.067,0,11,9,0,20,3025,1724,Pilot                                             ,102,7
3030,1,3,Nav       ,2025-02-27 15:41:14.683,2,7,2,2,7,3030,1726,Nav                                               ,103,0
3031,0,0,Pilot     ,2025-02-27 15:41:14.700,0,7,2,2,7,3031,1726,Pilot                                             ,104,0
3033,0,0,Pilot     ,2025-02-27 15:48:32.040,0,11,6,0,17,3033,1727,Pilot                                             ,104,1
3034,1,3,Nav       ,2025-02-27 15:48:32.053,6,11,6,0,17,3034,1727,Nav                                               ,103,1
3036,0,0,Pilot     ,2025-02-27 15:55:23.573,0,12,6,0,18,3036,1728,Pilot                                             ,104,2
3037,3,2,Nav       ,2025-02-27 15:55:23.587,6,12,6,0,18,3037,1728,Nav                                               ,103,2
3039,0,0,Pilot     ,2025-02-27 16:01:46.057,0,11,8,0,19,3039,1729,Pilot                                             ,104,3
3040,1,1,Nav       ,2025-02-27 16:01:46.070,8,11,8,0,19,3040,1729,Nav                                               ,103,3
3043,2,2,Nav       ,2025-02-27 16:13:22.753,5,12,5,2,15,3043,1730,Nav                                               ,103,4
3042,0,0,Pilot     ,2025-02-27 16:13:22.770,0,12,5,2,15,3042,1730,Pilot                                             ,104,4
3045,0,0,Pilot     ,2025-02-27 16:19:47.973,0,10,6,2,14,3045,1731,Pilot                                             ,104,5
3046,2,0,Nav       ,2025-02-27 16:19:47.990,6,10,6,2,14,3046,1731,Nav                                               ,103,5
3048,0,0,Pilot     ,2025-02-27 16:26:05.810,0,11,3,2,12,3048,1732,Pilot                                             ,104,6
3049,4,3,Nav       ,2025-02-27 16:26:05.823,3,11,3,2,12,3049,1732,Nav                                               ,103,6
3051,6,1,Nav       ,2025-02-27 16:32:30.460,6,15,6,0,21,3051,1733,Nav                                               ,103,7
3052,0,0,Pilot     ,2025-02-27 16:32:30.473,0,15,6,0,21,3052,1733,Pilot                                             ,104,7
